City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Mayumba,GA,2022-09-21 20:58:44,-3.432,10.6554,75.13,86,94,6.42,overcast clouds
526,Mayor Pablo Lagerenza,PY,2022-09-21 20:58:45,-19.9309,-60.7718,75.18,59,51,13.76,broken clouds
527,Samana,DO,2022-09-21 20:58:45,19.2056,-69.3369,87.76,74,75,6.91,broken clouds
528,Pizarro,CO,2022-09-21 20:58:46,4.9533,-77.366,80.06,75,100,7.63,overcast clouds
529,Mount Gambier,AU,2022-09-21 20:58:33,-37.8333,140.7667,51.71,93,100,5.75,overcast clouds
530,Maceio,BR,2022-09-21 20:58:47,-9.6658,-35.7353,76.44,83,0,9.22,clear sky
531,Samarkand,UZ,2022-09-21 20:58:47,39.6542,66.9597,70.32,22,0,2.98,clear sky
532,Tayu,ID,2022-09-21 20:58:47,-6.5397,111.0518,78.03,83,100,7.09,overcast clouds
533,Machinga,MW,2022-09-21 20:58:48,-15.1685,35.3,72.81,49,3,2.89,clear sky
534,Saint-Augustin,CA,2022-09-21 20:58:48,51.226,-58.6502,56.35,60,100,4.05,overcast clouds
535,Gilbues,BR,2022-09-21 20:58:49,-9.8317,-45.3439,86.94,33,100,5.46,overcast clouds
536,Homer,US,2022-09-21 20:58:49,59.6425,-151.5483,49.05,85,97,6.64,overcast clouds
537,Waddan,LY,2022-09-21 20:58:50,29.1614,16.139,81.19,59,1,11.65,clear sky
538,Mgandu,TZ,2022-09-21 20:58:50,-5.95,34.1333,68.9,45,96,11.18,overcast clouds
539,Dauriya,RU,2022-09-21 20:58:51,49.9333,116.8667,35.96,92,80,7.54,broken clouds
540,Talaya,RU,2022-09-21 20:58:51,61.3833,152.75,29.53,96,100,1.01,light snow
541,Chapais,CA,2022-09-21 20:58:51,49.7834,-74.8492,55.18,95,100,13.27,moderate rain
542,Abu Dhabi,AE,2022-09-21 20:56:22,24.4667,54.3667,91.42,67,0,6.91,clear sky
543,Bandar-E Lengeh,IR,2022-09-21 20:58:52,26.5579,54.8807,87.6,65,0,0.27,clear sky
544,Baykit,RU,2022-09-21 20:58:52,61.67,96.37,34.41,99,100,4.88,snow
545,Scarborough,GB,2022-09-21 20:58:53,54.2797,-0.4044,59.92,72,58,4.0,broken clouds
546,Millinocket,US,2022-09-21 20:57:50,45.6573,-68.7098,63.41,72,100,5.75,overcast clouds
547,Oksfjord,NO,2022-09-21 20:58:54,70.2396,22.3479,48.38,92,100,8.63,overcast clouds
548,Edd,ER,2022-09-21 20:58:54,13.9297,41.6925,88.83,63,72,9.66,broken clouds
549,Darhan,MN,2022-09-21 20:58:54,49.4867,105.9228,35.11,69,5,1.14,clear sky
550,Barcarena,BR,2022-09-21 20:58:55,-1.5058,-48.6258,87.85,78,27,14.23,scattered clouds
551,Axim,GH,2022-09-21 20:58:55,4.8699,-2.2405,75.43,89,69,5.12,broken clouds
552,Nemuro,JP,2022-09-21 20:58:56,43.3236,145.575,55.99,75,0,3.31,clear sky
553,Teya,RU,2022-09-21 20:58:56,60.3778,92.6267,43.56,97,100,10.51,overcast clouds
554,Kamyshevatskaya,RU,2022-09-21 20:58:57,46.4132,37.9563,62.04,56,44,9.6,scattered clouds
555,Vanimo,PG,2022-09-21 20:58:57,-2.6741,141.3028,76.62,88,94,4.18,overcast clouds
556,Koumac,NC,2022-09-21 20:58:57,-20.5667,164.2833,75.36,74,36,3.85,scattered clouds
557,Isoka,ZM,2022-09-21 20:58:58,-10.1606,32.6335,65.64,41,93,2.75,overcast clouds
558,Casper,US,2022-09-21 20:55:17,42.8666,-106.3131,57.79,62,40,9.22,scattered clouds
559,Kokkola,FI,2022-09-21 20:58:59,63.8385,23.1307,46.92,96,0,6.91,clear sky
560,Hirado,JP,2022-09-21 20:58:59,33.3597,129.5531,69.51,62,92,5.97,overcast clouds
561,Tamworth,GB,2022-09-21 20:59:00,52.634,-1.6959,58.46,74,58,1.01,broken clouds
562,Antofagasta,CL,2022-09-21 20:59:00,-23.65,-70.4,58.28,72,8,8.61,clear sky
563,Upata,VE,2022-09-21 20:54:25,8.0086,-62.3989,80.19,93,100,2.51,overcast clouds
564,Chichimila,MX,2022-09-21 20:59:01,20.6167,-88.2167,89.65,60,96,3.94,overcast clouds
565,Santarem,BR,2022-09-21 20:59:01,-2.4431,-54.7083,91.53,58,20,9.22,few clouds
566,Acapulco,MX,2022-09-21 20:55:28,16.8634,-99.8901,82.36,78,57,4.52,broken clouds
567,Laguna,US,2022-09-21 20:59:02,38.421,-121.4238,78.3,59,11,1.99,few clouds
568,Shenjiamen,CN,2022-09-21 20:59:03,29.9576,122.298,71.42,69,97,7.23,overcast clouds
569,Fukue,JP,2022-09-21 20:59:03,32.6881,128.8419,73.2,73,97,5.84,overcast clouds
570,Grand-Lahou,CI,2022-09-21 20:59:04,5.1367,-5.0242,75.13,93,24,5.55,few clouds
571,Solwezi,ZM,2022-09-21 20:59:04,-12.1688,26.3894,72.5,47,96,4.74,overcast clouds
572,Marzuq,YE,2022-09-21 20:59:05,14.4,46.4667,80.85,53,96,3.13,overcast clouds
573,Carballo,ES,2022-09-21 20:59:05,43.213,-8.691,67.42,82,0,3.42,clear sky
574,Quelimane,MZ,2022-09-21 20:59:06,-17.8786,36.8883,76.95,78,0,17.27,clear sky
575,Borkop,DK,2022-09-21 20:59:07,55.6379,9.6482,44.62,83,47,5.41,scattered clouds
576,Turangi,NZ,2022-09-21 20:59:07,-39.0,175.9333,51.01,81,85,3.69,overcast clouds
577,Lodi,US,2022-09-21 20:59:08,38.1302,-121.2725,79.03,51,9,1.99,clear sky
578,Iqaluit,CA,2022-09-21 20:59:08,63.7506,-68.5145,38.93,93,100,0.0,overcast clouds
579,Pisco,PE,2022-09-21 20:59:09,-13.7,-76.2167,67.01,68,0,17.27,clear sky
580,Fort Saint James,CA,2022-09-21 20:59:09,54.4333,-124.25,67.55,28,65,2.89,broken clouds
581,Victor Harbor,AU,2022-09-21 20:59:10,-35.5667,138.6167,49.68,93,74,1.83,broken clouds
582,Vila Franca Do Campo,PT,2022-09-21 20:59:10,37.7167,-25.4333,78.19,87,64,1.12,broken clouds
583,Pangnirtung,CA,2022-09-21 20:59:11,66.1451,-65.7125,39.2,56,40,5.75,scattered clouds
584,Isfana,KG,2022-09-21 20:59:11,39.8386,69.5306,55.96,35,0,2.86,clear sky
585,Ayagoz,KZ,2022-09-21 20:59:12,47.9714,80.4392,55.99,52,0,9.28,clear sky
586,Jawhar,SO,2022-09-21 20:59:12,2.7809,45.5005,76.28,82,80,16.24,broken clouds
587,Puerto Carreno,CO,2022-09-21 20:59:13,6.189,-67.4859,93.18,52,40,5.75,moderate rain
588,Luba,GQ,2022-09-21 20:59:14,3.4568,8.5547,80.49,88,56,6.46,light rain
589,Rudnya,RU,2022-09-21 20:59:14,54.947,31.0934,47.7,94,100,7.78,overcast clouds
590,Kholodnyy,RU,2022-09-21 20:59:15,62.7167,147.95,26.55,72,99,4.61,overcast clouds
591,Labuhan,ID,2022-09-21 20:57:52,-6.8844,112.2051,77.41,86,100,6.04,overcast clouds
592,Okha,RU,2022-09-21 20:59:15,53.5739,142.9478,46.33,86,99,10.63,overcast clouds
593,Elk City,US,2022-09-21 20:56:46,35.412,-99.4043,95.22,26,0,12.66,clear sky
594,Portree,GB,2022-09-21 20:59:16,57.4129,-6.1942,57.52,97,100,20.89,moderate rain
595,Khovu-Aksy,RU,2022-09-21 20:59:17,51.1333,93.6,41.99,63,17,4.29,few clouds
596,Sulangan,PH,2022-09-21 20:59:17,11.1373,123.7228,82.67,75,98,7.25,overcast clouds
597,Inuvik,CA,2022-09-21 20:59:18,68.3499,-133.7218,47.41,78,75,4.61,broken clouds
598,Jauja,PE,2022-09-21 20:59:18,-11.7758,-75.4966,61.03,50,100,9.89,overcast clouds
599,Mpika,ZM,2022-09-21 20:59:19,-11.8343,31.4529,64.04,46,5,7.96,clear sky
600,Pontianak,ID,2022-09-21 20:59:19,-0.0333,109.3333,72.79,94,84,2.84,broken clouds
601,Fort-Shevchenko,KZ,2022-09-21 20:57:58,44.5086,50.263,74.16,42,0,9.62,clear sky
602,Bonga,ET,2022-09-21 20:59:20,7.2833,36.2333,59.56,98,78,2.28,broken clouds
603,Port Shepstone,ZA,2022-09-21 20:59:21,-30.7414,30.455,59.2,81,0,6.44,clear sky
604,Cap-Aux-Meules,CA,2022-09-21 20:59:01,47.3821,-61.8597,59.05,94,100,20.71,overcast clouds
605,Cabra,ES,2022-09-21 20:59:22,37.4725,-4.4421,71.42,63,64,2.86,broken clouds
606,Gravdal,NO,2022-09-21 20:59:22,68.1214,13.5031,53.49,100,75,6.91,broken clouds
607,Itarema,BR,2022-09-21 20:59:23,-2.9248,-39.9167,78.01,81,20,17.18,few clouds
608,Tema,GH,2022-09-21 20:59:23,5.667,-0.0166,77.41,88,75,11.5,light rain
609,Betare Oya,CM,2022-09-21 20:59:24,5.6,14.0833,68.05,97,100,3.49,moderate rain
610,Gornopravdinsk,RU,2022-09-21 20:59:24,60.05,69.9,51.03,78,74,8.28,broken clouds
611,Tazovskiy,RU,2022-09-21 20:59:25,67.4667,78.7,38.62,86,84,17.29,broken clouds
612,Kudahuvadhoo,MV,2022-09-21 20:59:25,2.6708,72.8944,81.19,75,30,10.29,scattered clouds
613,Copiapo,CL,2022-09-21 20:59:26,-27.3667,-70.3333,58.69,23,0,6.29,clear sky
614,Ostrovnoy,RU,2022-09-21 20:59:26,68.0531,39.5131,41.4,79,100,15.59,overcast clouds
615,Culfa,AZ,2022-09-21 20:59:27,38.9558,45.6308,78.67,34,100,7.92,overcast clouds
616,Kostino,RU,2022-09-21 20:59:27,58.9097,53.2691,45.82,90,79,3.83,broken clouds
617,Bubaque,GW,2022-09-21 20:59:28,11.2833,-15.8333,77.2,90,100,10.42,moderate rain
618,Groa,NO,2022-09-21 20:59:28,62.65,8.7167,53.38,54,86,9.8,overcast clouds
619,Rurrenabaque,BO,2022-09-21 20:59:29,-14.4413,-67.5278,94.89,55,20,8.05,few clouds
620,Goure,NE,2022-09-21 20:59:30,13.9835,10.2704,87.87,33,48,5.86,scattered clouds
621,Canto Do Buriti,BR,2022-09-21 20:59:30,-8.11,-42.9444,92.03,24,44,5.91,scattered clouds
622,San Policarpo,PH,2022-09-21 20:59:30,12.1791,125.5072,77.31,88,100,4.88,overcast clouds
623,Parkes,AU,2022-09-21 20:59:31,-33.1333,148.1833,52.36,94,19,4.36,few clouds
624,Maragogi,BR,2022-09-21 20:59:31,-9.0122,-35.2225,75.49,80,1,7.81,clear sky
625,Avera,US,2022-09-21 20:55:04,33.194,-82.5271,94.55,31,0,5.23,clear sky
626,Fujin,CN,2022-09-21 20:59:32,47.26,132.0322,48.22,75,23,11.65,few clouds
627,Morbegno,IT,2022-09-21 20:59:33,46.1383,9.57,60.98,89,93,1.48,overcast clouds
628,Saint-Leu,RE,2022-09-21 20:59:33,-21.15,55.2833,70.63,75,6,4.32,clear sky
629,Atar,MR,2022-09-21 20:59:34,20.5169,-13.0499,96.31,32,13,11.63,few clouds
630,Vardo,NO,2022-09-21 20:59:34,70.3705,31.1107,44.58,87,75,18.41,light rain
631,Alta Floresta,BR,2022-09-21 20:59:35,-9.8756,-56.0861,78.62,83,75,10.36,broken clouds
632,Mecca,SA,2022-09-21 20:58:58,21.4267,39.8261,84.96,31,2,6.22,clear sky
633,Boende,CD,2022-09-21 20:59:35,-0.2167,20.8667,69.08,98,100,1.9,overcast clouds
634,Caravelas,BR,2022-09-21 20:59:36,-17.7125,-39.2481,74.28,82,57,11.45,broken clouds
635,Luwuk,ID,2022-09-21 20:59:36,-0.9516,122.7875,76.26,85,93,2.53,overcast clouds
636,Kerema,PG,2022-09-21 20:59:37,-7.9631,145.7785,77.04,90,84,2.93,broken clouds
637,Acari,PE,2022-09-21 20:59:37,-15.4311,-74.6158,67.71,66,48,9.4,scattered clouds
638,Rincon,US,2022-09-21 20:59:06,32.296,-81.2354,87.94,41,0,7.81,clear sky
639,Tilichiki,RU,2022-09-21 20:59:38,60.4667,166.1,39.61,90,99,20.78,light rain
640,Marsa Matruh,EG,2022-09-21 20:59:38,31.3525,27.2453,79.0,65,0,5.75,clear sky
641,Bahir Dar,ET,2022-09-21 20:59:39,11.5936,37.3908,60.94,89,97,1.88,light rain
642,Lisakovsk,KZ,2022-09-21 20:59:40,52.5369,62.4936,61.88,20,3,2.53,clear sky
643,Baoding,CN,2022-09-21 20:59:40,38.8511,115.4903,60.39,59,100,6.53,overcast clouds
644,Weymouth,US,2022-09-21 20:55:09,42.2209,-70.9398,72.34,76,4,3.0,clear sky
645,Kozmodemyansk,RU,2022-09-21 20:59:41,56.3367,46.5711,50.2,83,99,6.44,overcast clouds
646,Devonport,AU,2022-09-21 20:59:41,-41.1667,146.35,51.01,83,88,1.95,overcast clouds
647,Dunbar,US,2022-09-21 20:57:35,38.3606,-81.7374,89.49,63,0,1.99,clear sky
648,Maxixe,MZ,2022-09-21 20:59:42,-23.8597,35.3472,69.67,91,1,2.04,clear sky
649,Rock Springs,US,2022-09-21 20:55:58,41.5875,-109.2029,76.05,43,85,1.99,overcast clouds
650,Palmas Bellas,PA,2022-09-21 20:59:43,9.2319,-80.0867,84.0,79,100,1.36,overcast clouds
651,Gamba,GA,2022-09-21 20:59:43,-2.65,10.0,74.95,85,100,5.93,light rain
652,Kiruna,SE,2022-09-21 20:59:44,67.8557,20.2251,43.72,87,20,11.5,few clouds
653,Lithakia,GR,2022-09-21 20:55:57,37.7167,20.8333,69.17,49,69,22.03,broken clouds
654,Ubala,CO,2022-09-21 20:59:44,4.7478,-72.5369,84.13,64,99,3.69,overcast clouds
655,Puerto Quijarro,BO,2022-09-21 20:59:45,-17.7833,-57.7667,95.45,29,75,4.41,broken clouds
656,Kabinda,CD,2022-09-21 20:59:45,-6.1333,24.4833,72.72,76,84,4.52,broken clouds
657,Alsdorf,DE,2022-09-21 20:59:46,50.8833,6.1667,51.69,87,0,0.0,clear sky
658,Kirakira,SB,2022-09-21 20:59:46,-10.4544,161.9205,79.2,79,50,3.53,scattered clouds
659,Torreon,MX,2022-09-21 20:58:17,25.55,-103.4333,87.94,38,20,1.01,few clouds
660,Puerto Escondido,MX,2022-09-21 20:59:47,15.85,-97.0667,81.91,81,100,7.07,overcast clouds
661,Nampula,MZ,2022-09-21 20:59:47,-15.1165,39.2666,69.75,78,20,10.36,few clouds
662,Half Moon Bay,US,2022-09-21 20:59:48,37.4636,-122.4286,75.88,77,0,6.91,clear sky
663,Eskilstuna,SE,2022-09-21 20:56:58,59.3666,16.5077,46.72,91,58,4.5,broken clouds
664,Mogadishu,SO,2022-09-21 20:59:48,2.0371,45.3438,77.88,86,72,16.91,broken clouds
665,Kalianget,ID,2022-09-21 20:59:49,-7.05,113.9333,79.56,80,84,8.77,broken clouds
666,Taicheng,CN,2022-09-21 20:59:49,38.731,113.228,50.74,77,47,3.65,scattered clouds
667,Atambua,ID,2022-09-21 20:59:50,-9.1061,124.8925,72.86,86,94,3.91,overcast clouds
668,Matay,EG,2022-09-21 20:59:50,28.419,30.7792,81.03,35,0,5.48,clear sky
669,Vila,PT,2022-09-21 20:57:50,42.0304,-8.1588,60.69,72,0,1.16,clear sky
670,Snyder,US,2022-09-21 20:59:51,32.7179,-100.9176,96.1,31,40,5.75,scattered clouds
671,Novikovo,RU,2022-09-21 20:58:13,51.1537,37.8879,49.32,76,0,3.04,clear sky
672,Havelock,US,2022-09-21 20:59:52,34.8791,-76.9013,85.95,64,6,1.99,clear sky
673,Kastamonu,TR,2022-09-21 20:59:52,41.5,33.6667,51.04,86,100,1.52,overcast clouds
674,Santa Flavia,IT,2022-09-21 20:59:53,38.085,13.5351,76.73,38,86,7.0,overcast clouds
675,Henties Bay,NA,2022-09-21 20:59:53,-22.116,14.2845,57.74,78,0,9.57,clear sky
676,Aksarka,RU,2022-09-21 20:59:54,66.5606,67.7975,38.19,73,21,19.91,few clouds
677,San Pedro,PH,2022-09-21 20:59:54,14.35,121.0167,79.83,88,75,4.61,broken clouds
678,Tucurui,BR,2022-09-21 20:59:55,-3.7661,-49.6725,93.99,30,41,3.74,scattered clouds
679,Nuoro,IT,2022-09-21 20:59:55,40.3211,9.3297,59.36,91,63,3.18,broken clouds
680,Balaipungut,ID,2022-09-21 20:59:56,1.05,101.2833,73.0,98,100,4.63,light rain
681,Gobabis,NA,2022-09-21 20:59:56,-22.45,18.9667,56.66,14,0,11.54,clear sky
682,Ancud,CL,2022-09-21 20:59:57,-41.8697,-73.8203,46.22,77,69,14.9,broken clouds
683,University Place,US,2022-09-21 20:59:57,47.2356,-122.5504,81.45,34,1,3.27,clear sky
684,Issia,CI,2022-09-21 20:59:57,6.4922,-6.5856,71.02,99,88,2.55,overcast clouds
685,Bandarban,BD,2022-09-21 20:59:58,22.1965,92.2262,74.25,99,84,2.13,broken clouds
686,Susuman,RU,2022-09-21 20:59:59,62.7833,148.1667,26.6,73,100,4.14,overcast clouds
687,Gao,ML,2022-09-21 20:59:59,16.6362,1.637,91.36,40,81,3.31,broken clouds
688,Rochegda,RU,2022-09-21 21:00:00,62.8,43.25,39.74,96,19,2.53,few clouds
689,Spokane,US,2022-09-21 21:00:00,47.6166,-117.3677,76.24,31,97,5.99,overcast clouds
690,Khasan,RU,2022-09-21 21:00:00,42.4308,130.6434,62.92,75,68,15.86,broken clouds
691,Ust-Ilimsk,RU,2022-09-21 21:00:02,58.0006,102.6619,30.67,94,100,5.55,overcast clouds
692,Maba,CN,2022-09-21 21:00:03,24.6841,113.5984,72.43,69,7,0.18,clear sky
693,Dwarka,IN,2022-09-21 21:00:03,22.2394,68.9678,79.77,74,14,10.78,few clouds
694,Corinto,GR,2022-09-21 21:00:05,37.9407,22.9573,68.9,72,75,5.57,broken clouds
695,Kashi,CN,2022-09-21 21:00:06,39.4547,75.9797,66.61,43,97,11.54,overcast clouds
696,Tobermory,CA,2022-09-21 21:00:08,45.2501,-81.6665,66.81,75,65,20.42,broken clouds
697,Turochak,RU,2022-09-21 21:00:09,52.2576,87.1224,46.67,86,70,2.3,broken clouds
698,Pokrovsk,UA,2022-09-21 21:00:09,48.282,37.1758,49.87,64,0,5.84,clear sky
699,Mount Isa,AU,2022-09-21 21:00:11,-20.7333,139.5,62.37,45,63,8.05,broken clouds
700,Labuan,MY,2022-09-21 20:56:16,5.2767,115.2417,79.16,94,20,0.0,few clouds
701,Saint-Denis,FR,2022-09-21 21:00:13,48.9167,2.3333,59.14,63,0,9.22,clear sky
702,Saint-Pierre,RE,2022-09-21 21:00:14,-21.3393,55.4781,67.68,73,0,6.91,clear sky
703,Klyuchi,RU,2022-09-21 21:00:15,52.2667,79.1667,59.63,54,2,3.53,clear sky
704,Kedrovyy,RU,2022-09-21 20:56:04,56.1667,91.8167,45.01,78,100,6.29,light rain
